Pull Request,Name,Message,Created at,Updated at,Additions,Commits,Status,File changed
80,,remove week 8,12/05/2023 8:38,19/05/2023 14:31,5948,30,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
80,,add w8,12/05/2023 8:38,19/05/2023 14:32,5948,30,failure,"['week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
80,,repair w4,12/05/2023 8:38,19/05/2023 14:42,5948,30,failure,['week_ (4)/2 - Pandas Series exercises.ipynb']
80,,bbb,12/05/2023 8:38,19/05/2023 14:46,5948,30,failure,"['week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
80,,fix w5,12/05/2023 8:38,19/05/2023 14:55,5948,30,failure,"['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py']"
80,,fix w7,12/05/2023 8:38,19/05/2023 15:03,5948,30,failure,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
80,,fix w8,12/05/2023 8:38,19/05/2023 15:09,5948,30,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
80,,ads,12/05/2023 8:38,19/05/2023 15:12,5948,30,failure,['week_ (8)/boilerplate-sea-level-predictor-main/test_module.py']
80,,asd,12/05/2023 8:38,19/05/2023 15:16,5948,30,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
79,,week3,12/05/2023 8:19,25/04/2023 7:58,4829,36,unknown,['week_ (3)/2. NumPy exercises.ipynb']
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,28/04/2023 6:15,4829,36,unknown,"['.github/workflows/test.yml', 'week_ (2)/exercise_1.ipynb']"
79,,checktest,12/05/2023 8:19,28/04/2023 7:15,4829,36,unknown,"['week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (2)/person/person.py', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py']"
79,,Merge branch 'master' of https://github.com/dangnq2501/python-datascience-course,12/05/2023 8:19,28/04/2023 7:18,4829,36,unknown,"['.github/workflows/test.yml', 'week_ (2)/exercise_1.ipynb']"
79,,test,12/05/2023 8:19,28/04/2023 7:21,4829,36,unknown,['week_ (2)/exercise_1.ipynb']
79,,test,12/05/2023 8:19,28/04/2023 7:22,4829,36,unknown,['week_ (2)/exercise_1.ipynb']
79,,test,12/05/2023 8:19,28/04/2023 7:31,4829,36,failure,['week_ (2)/exercise_1.ipynb']
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,28/04/2023 7:36,4829,36,failure,"['.github/workflows/test.yml', '.github/workflows/test_notebook.py']"
79,,test,12/05/2023 8:19,28/04/2023 7:42,4829,36,failure,"['week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb']"
79,,test2,12/05/2023 8:19,28/04/2023 7:45,4829,36,failure,['week_ (3)/2. NumPy exercises.ipynb']
79,,test1,12/05/2023 8:19,28/04/2023 7:56,4829,36,success,['week_ (1)/Exercises_1.ipynb']
79,,test3,12/05/2023 8:19,28/04/2023 8:03,4829,36,success,['week_ (1)/Exercises_1.ipynb']
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,05/05/2023 7:06,4829,36,failure,"['.github/workflows/test.yml', 'week_ (1)/Exercises_1.html', 'week_ (1)/Exercises_2.html', 'week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb', 'week_ (4)/data/btc-market-price.csv', 'week_ (4)/data/eth-price.csv']"
79,,week4,12/05/2023 8:19,05/05/2023 8:12,4829,36,unknown,"['week_ (1)/Exercises_2.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb']"
79,,week5,12/05/2023 8:19,08/05/2023 10:29,4829,36,unknown,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,12/05/2023 6:19,4829,36,unknown,"['.github/workflows/test.yml', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
79,,week6,12/05/2023 8:19,12/05/2023 8:15,4829,36,failure,['week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py']
79,,fmissing,12/05/2023 8:19,12/05/2023 8:27,4829,36,failure,"['week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb']"
79,,missing,12/05/2023 8:19,12/05/2023 8:32,4829,36,failure,['week_ (4)/2 - Pandas Series exercises.ipynb']
79,,fix,12/05/2023 8:19,15/05/2023 9:53,4829,36,unknown,['week_ (4)/4 - Pandas DataFrames exercises.ipynb']
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,15/05/2023 10:05,4829,36,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
79,,Merge branch 'master' of https://github.com/dangnq2501/python-datascience-course,12/05/2023 8:19,15/05/2023 10:06,4829,36,unknown,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
79,,week7,12/05/2023 8:19,15/05/2023 10:15,4829,36,failure,['week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']
79,,week7,12/05/2023 8:19,15/05/2023 10:54,4829,36,failure,"['week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/4-Pandas-DataFrames-exercises.ipynb']"
79,,week7,12/05/2023 8:19,15/05/2023 15:50,4829,36,success,['week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py']
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,19/05/2023 4:52,4829,36,failure,"['.github/workflows/test.yml', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
79,,week8,12/05/2023 8:19,19/05/2023 4:53,4829,36,failure,"['week_ (4)/ket-qua-dang-ky-mon-hoc (1).doc', 'week_ (4)/ket-qua-dang-ky-mon-hoc.doc', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']"
79,,week8,12/05/2023 8:19,19/05/2023 4:57,4829,36,unknown,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
79,,Merge branch 'master' of https://github.com/dangnq2501/python-datascience-course,12/05/2023 8:19,19/05/2023 4:57,4829,36,unknown,"['week_ (4)/ket-qua-dang-ky-mon-hoc (1).doc', 'week_ (4)/ket-qua-dang-ky-mon-hoc.doc']"
79,"NamedUser(login=""dangnq2501"")",Delete ket-qua-dang-ky-mon-hoc (1).doc,12/05/2023 8:19,19/05/2023 4:59,4829,36,failure,['week_ (4)/ket-qua-dang-ky-mon-hoc (1).doc']
79,"NamedUser(login=""dangnq2501"")",Delete ket-qua-dang-ky-mon-hoc.doc,12/05/2023 8:19,19/05/2023 4:59,4829,36,failure,['week_ (4)/ket-qua-dang-ky-mon-hoc.doc']
79,,week8,12/05/2023 8:19,19/05/2023 4:59,4829,36,unknown,"['week_ (4)/ket-qua-dang-ky-mon-hoc (1).doc', 'week_ (4)/ket-qua-dang-ky-mon-hoc.doc']"
79,,Merge branch 'master' of https://github.com/dangnq2501/python-datascience-course,12/05/2023 8:19,19/05/2023 4:59,4829,36,failure,[]
79,,replace_append_by_concat,12/05/2023 8:19,19/05/2023 5:07,4829,36,failure,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
79,,fix_path,12/05/2023 8:19,19/05/2023 5:10,4829,36,success,['week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py']
79,"NamedUser(login=""dangnq2501"")",Merge branch 'gungui98:master' into master,12/05/2023 8:19,22/05/2023 9:10,4829,36,success,"['week_ (9) final/README.MD', 'week_ (9) final/boilerplate/main.py']"
78,,nop bai tap,12/05/2023 8:07,28/04/2023 8:30,5375,29,unknown,"['week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb', 'week_ (1)/Lecture_1.ipynb', 'week_ (1)/Lecture_2.ipynb', 'week_ (1)/README.MD', 'week_ (2)/README.MD', 'week_ (2)/exercise_1.ipynb', 'week_ (2)/exercise_2.ipynb', 'week_ (2)/person/Person.py', 'week_ (2)/person/Student.py', 'week_ (2)/person_mixins/person.py', 'week_ (2)/person_mixins/student.py', 'week_ (2)/person_mixins/teacher.py', 'week_ (3)/1. NumPy.ipynb', 'week_ (3)/2. NumPy exercises.ipynb']"
78,"NamedUser(login=""thaisonatk"")",Create README.md,12/05/2023 8:07,28/04/2023 8:33,5375,29,unknown,['README.md']
78,"NamedUser(login=""thaisonatk"")",Create jekyll-docker.yml,12/05/2023 8:07,04/05/2023 14:52,5375,29,unknown,['.github/workflows/jekyll-docker.yml']
78,"NamedUser(login=""thaisonatk"")",Update test.yml,12/05/2023 8:07,04/05/2023 15:04,5375,29,unknown,['.github/workflows/test.yml']
78,"NamedUser(login=""thaisonatk"")",Update test.yml,12/05/2023 8:07,04/05/2023 15:07,5375,29,unknown,['.github/workflows/test.yml']
78,"NamedUser(login=""thaisonatk"")",Update jekyll-docker.yml,12/05/2023 8:07,04/05/2023 15:15,5375,29,unknown,['.github/workflows/jekyll-docker.yml']
78,"NamedUser(login=""thaisonatk"")",Delete jekyll-docker.yml,12/05/2023 8:07,04/05/2023 15:38,5375,29,unknown,['.github/workflows/jekyll-docker.yml']
78,"NamedUser(login=""thaisonatk"")",Update test.yml,12/05/2023 8:07,04/05/2023 15:39,5375,29,failure,['.github/workflows/test.yml']
78,,nop bt,12/05/2023 8:07,04/05/2023 16:09,5375,29,unknown,"['week_ (1)/Exercises.ipynb', 'week_ (1)/Exercises_1.ipynb', 'week_ (1)/Exercises_2.ipynb']"
78,,Merge branch 'master' of https://github.com/thaisonatk/python-datascience-course,12/05/2023 8:07,04/05/2023 16:13,5375,29,failure,"['.github/workflows/test.yml', 'README.md']"
78,,aaf,12/05/2023 8:07,04/05/2023 16:32,5375,29,failure,"['week_ (2)/exercise_2.ipynb', 'week_ (2)/person/Student.py']"
78,"NamedUser(login=""thaisonatk"")",Rename Student.py to student.py,12/05/2023 8:07,04/05/2023 16:37,5375,29,failure,['week_ (2)/person/student.py']
78,"NamedUser(login=""thaisonatk"")",Rename Person.py to person.py,12/05/2023 8:07,04/05/2023 16:37,5375,29,failure,['week_ (2)/person/person.py']
78,,abc,12/05/2023 8:07,04/05/2023 16:46,5375,29,failure,['week_ (3)/2. NumPy exercises.ipynb']
78,,aadc,12/05/2023 8:07,04/05/2023 16:53,5375,29,failure,"['week_ (2)/exercise_2.ipynb', 'week_ (3)/2. NumPy exercises.ipynb']"
78,,aadda,12/05/2023 8:07,04/05/2023 17:00,5375,29,failure,['week_ (3)/2. NumPy exercises.ipynb']
78,,avd,12/05/2023 8:07,04/05/2023 17:14,5375,29,failure,['week_ (3)/2. NumPy exercises.ipynb']
78,,abc,12/05/2023 8:07,07/05/2023 14:47,5375,29,unknown,"['.github/workflows/test.yml', 'week_ (4)/1 - Pandas - Series.ipynb', 'week_ (4)/2 - Pandas Series exercises.ipynb', 'week_ (4)/3 - Pandas - DataFrames.ipynb', 'week_ (4)/4 - Pandas DataFrames exercises.ipynb', 'week_ (4)/5 - Pandas - Reading CSV and Basic Plotting.ipynb', 'week_ (4)/data/btc-market-price.csv', 'week_ (4)/data/eth-price.csv']"
78,,nop bt,12/05/2023 8:07,07/05/2023 14:54,5375,29,unknown,['.github/workflows/test.yml']
78,,nop bai,12/05/2023 8:07,07/05/2023 14:58,5375,29,success,['.github/workflows/test.yml']
78,,nop bt,12/05/2023 8:07,11/05/2023 19:33,5375,29,failure,"['.github/workflows/test.yml', '.vscode/launch.json', 'week_ (5)/boilerplate-demographic-data-analyzer-main/README.MD', 'week_ (5)/boilerplate-demographic-data-analyzer-main/adult.data.csv', 'week_ (5)/boilerplate-demographic-data-analyzer-main/demographic_data_analyzer.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/main.py', 'week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/README.MD', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/main.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/mean_var_std.py', 'week_ (5)/boilerplate-mean-variance-standard-deviation-calculator-main/test_module.py']"
78,,aaaa,12/05/2023 8:07,12/05/2023 4:23,5375,29,success,['week_ (5)/boilerplate-demographic-data-analyzer-main/test_module.py']
78,,12-Thg5,12/05/2023 8:07,12/05/2023 7:59,5375,29,unknown,"['.github/workflows/test.yml', 'week_ (6)/boilerplate-medical-data-visualizer-main/README.md', 'week_ (6)/boilerplate-medical-data-visualizer-main/Untitled.ipynb', 'week_ (6)/boilerplate-medical-data-visualizer-main/catplot.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_1.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/examples/Figure_2.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/heatmap.png', 'week_ (6)/boilerplate-medical-data-visualizer-main/main.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_data_visualizer.py', 'week_ (6)/boilerplate-medical-data-visualizer-main/medical_examination.csv', 'week_ (6)/boilerplate-medical-data-visualizer-main/test_module.py']"
78,,aasd,12/05/2023 8:07,12/05/2023 8:06,5375,29,success,['.github/workflows/test.yml']
78,"NamedUser(login=""thaisonatk"")",Merge branch 'gungui98:master' into master,12/05/2023 8:07,15/05/2023 9:16,5375,29,failure,"['.github/workflows/test.yml', 'week_ (6)/README.md', 'week_ (7)/README.md', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_1.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_2.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/examples/Figure_3.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/fcc-forum-pageviews.csv', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/main.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/test_module.py', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
78,,nop bai tap,12/05/2023 8:07,19/05/2023 4:56,5375,29,failure,"['week_ (7)/boilerplate-page-view-time-series-visualizer-main/bar_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/box_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/line_plot.png', 'week_ (7)/boilerplate-page-view-time-series-visualizer-main/time_series_visualizer.py']"
78,"NamedUser(login=""thaisonatk"")",Merge branch 'gungui98:master' into master,12/05/2023 8:07,19/05/2023 6:27,5375,29,failure,"['.github/workflows/test.yml', 'week_ (8)/boilerplate-sea-level-predictor-main/README.md', 'week_ (8)/boilerplate-sea-level-predictor-main/epa-sea-level.csv', 'week_ (8)/boilerplate-sea-level-predictor-main/main.py', 'week_ (8)/boilerplate-sea-level-predictor-main/sea_level_predictor.py', 'week_ (8)/boilerplate-sea-level-predictor-main/test_module.py', 'week_ (8)/data-cleaning-and-visualizations/1 - Missing Data.ipynb', 'week_ (8)/data-cleaning-and-visualizations/2 - Handling Missing Data with Pandas.ipynb', 'week_ (8)/data-cleaning-and-visualizations/3 - Cleaning Not Null Values.ipynb', 'week_ (8)/data-cleaning-and-visualizations/4 - More Visualizations.ipynb', 'week_ (8)/data-cleaning-and-visualizations/5 - Real Example.ipynb', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-original.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices-outliers.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-eth-prices.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/btc-market-price.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price-full.csv', 'week_ (8)/data-cleaning-and-visualizations/data/eth-price.csv']"
